data_type,tree_type,model,tree,backend,run,walltime,cputime,log_likelihood,tree_length,opt_time,kernel
AA,unrooted,JTT,tree_4,OMP_10,8,28.797,264.492,-87172300.043,19.037,27.252,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_48,5,12.701,484.381,-87172300.043,19.037,11.227,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_48,3,11.731,462.991,-87172300.043,19.037,10.168,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_10,1,29.497,267.585,-87172300.043,19.037,28.2,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_48,4,11.747,472.137,-87172300.043,19.037,10.307,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_10,9,28.993,268.276,-87172300.043,19.037,27.632,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_4,OPENACC,3,23.859,23.491,-87172300.043,19.037,21.013,GPU - 1 threads
AA,unrooted,JTT,tree_4,OMP_10,6,29.412,267.003,-87172300.043,19.037,28.102,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_10,10,30.247,284.43,-87172300.043,19.037,28.98,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_48,7,12.36,466.122,-87172300.043,19.037,11.117,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_48,8,12.749,481.662,-87172300.043,19.037,11.467,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_10,5,29.461,267.064,-87172300.043,19.037,28.152,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_4,OPENACC,2,24.41,24.03,-87172300.043,19.037,21.492,GPU - 1 threads
AA,unrooted,JTT,tree_4,OPENACC,1,23.61,23.214,-87172300.043,19.037,20.856,GPU - 1 threads
AA,unrooted,JTT,tree_4,OMP_48,10,13.062,487.559,-87172300.043,19.037,11.787,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_10,2,29.521,267.859,-87172300.043,19.037,28.075,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_4,OPENACC,9,23.978,23.637,-87172300.043,19.037,21.147,GPU - 1 threads
AA,unrooted,JTT,tree_4,OPENACC,7,23.809,23.447,-87172300.043,19.037,21.004,GPU - 1 threads
AA,unrooted,JTT,tree_4,OMP_10,4,29.584,268.107,-87172300.043,19.037,28.12,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_48,9,13.904,533.537,-87172300.043,19.037,12.548,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_48,6,11.526,460.181,-87172300.043,19.037,10.128,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_4,OMP_10,3,28.801,265.698,-87172300.043,19.037,27.36,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_4,OPENACC,4,23.937,23.592,-87172300.043,19.037,21.094,GPU - 1 threads
AA,unrooted,JTT,tree_4,OMP_48,1,13.401,505.304,-87172300.043,19.037,12.035,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_10,6,28.941,262.365,-84509802.978,17.781,27.663,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_5,OPENACC,2,24.397,23.998,-84509802.978,17.781,21.523,GPU - 1 threads
AA,unrooted,JTT,tree_5,OMP_10,9,28.772,261.568,-84509802.978,17.781,27.532,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_48,4,12.557,468.066,-84509802.978,17.781,11.284,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_10,1,29.777,265.031,-84509802.978,17.781,28.525,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_5,OPENACC,1,23.766,23.389,-84509802.978,17.781,21.039,GPU - 1 threads
AA,unrooted,JTT,tree_5,OMP_48,3,15.18,505.885,-84509802.978,17.781,13.95,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_48,5,12.365,468.496,-84509802.978,17.781,11.08,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_10,8,31.279,268.801,-84509802.978,17.781,29.999,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_5,OPENACC,9,24.075,23.734,-84509802.978,17.781,21.198,GPU - 1 threads
AA,unrooted,JTT,tree_5,OPENACC,7,24.01,23.641,-84509802.978,17.781,21.156,GPU - 1 threads
AA,unrooted,JTT,tree_5,OMP_10,7,29.27,263.118,-84509802.978,17.781,27.937,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_5,OPENACC,4,23.929,23.594,-84509802.978,17.781,21.055,GPU - 1 threads
AA,unrooted,JTT,tree_5,OMP_48,2,11.697,469.703,-84509802.978,17.781,10.31,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_48,1,11.623,469.258,-84509802.978,17.781,10.243,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_5,OPENACC,5,24.088,23.764,-84509802.978,17.781,21.225,GPU - 1 threads
AA,unrooted,JTT,tree_5,OPENACC,10,24.093,23.729,-84509802.978,17.781,21.219,GPU - 1 threads
AA,unrooted,JTT,tree_5,OMP_10,3,28.163,259.577,-84509802.978,17.781,26.608,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_48,6,14.654,487.296,-84509802.978,17.781,13.155,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_48,9,11.894,462.238,-84509802.978,17.781,10.649,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_5,OPENACC,6,24.041,23.693,-84509802.978,17.781,21.173,GPU - 1 threads
AA,unrooted,JTT,tree_5,OMP_10,4,29.074,262.824,-84509802.978,17.781,27.788,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_5,OPENACC,8,23.768,23.415,-84509802.978,17.781,20.972,GPU - 1 threads
AA,unrooted,JTT,tree_5,OMP_10,2,29.222,263.252,-84509802.978,17.781,27.785,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_48,10,11.917,474.403,-84509802.978,17.781,10.51,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_5,OPENACC,3,24.025,23.653,-84509802.978,17.781,21.209,GPU - 1 threads
AA,unrooted,JTT,tree_5,OMP_10,5,28.67,261.663,-84509802.978,17.781,27.369,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_48,8,12.218,493.826,-84509802.978,17.781,10.749,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_48,7,11.618,467.964,-84509802.978,17.781,10.21,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_5,OMP_10,10,30.91,291.231,-84509802.978,17.781,29.676,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_6,OPENACC,8,30.161,29.815,-88024538.378,18.933,27.379,GPU - 1 threads
AA,unrooted,JTT,tree_6,OPENACC,6,30.504,30.155,-88024538.378,18.933,27.644,GPU - 1 threads
AA,unrooted,JTT,tree_6,OMP_48,3,14.797,603.595,-88024538.378,18.933,13.412,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_10,1,39.522,352.012,-88024538.378,18.933,38.11,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_10,9,37.393,342.603,-88024538.378,18.933,36.152,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_48,4,14.818,608.459,-88024538.378,18.933,13.442,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_6,OPENACC,10,30.864,30.502,-88024538.378,18.933,27.964,GPU - 1 threads
AA,unrooted,JTT,tree_6,OPENACC,5,30.709,30.371,-88024538.378,18.933,27.872,GPU - 1 threads
AA,unrooted,JTT,tree_6,OMP_10,6,37.18,340.201,-88024538.378,18.933,35.731,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_48,2,20.053,727.497,-88024538.378,18.933,18.639,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_6,OPENACC,3,30.641,30.305,-88024538.378,18.933,27.805,GPU - 1 threads
AA,unrooted,JTT,tree_6,OMP_10,7,37.64,342.294,-88024538.378,18.933,36.313,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_48,5,19.258,627.287,-88024538.378,18.933,17.942,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_10,8,37.105,340.233,-88024538.378,18.933,35.846,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_6,OPENACC,1,30.523,30.156,-88024538.378,18.933,27.689,GPU - 1 threads
AA,unrooted,JTT,tree_6,OMP_48,9,18.456,638.623,-88024538.378,18.933,17.117,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_10,4,37.14,341.504,-88024538.378,18.933,35.799,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_48,6,17.437,684.034,-88024538.378,18.933,15.668,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_10,3,36.2,338.15,-88024538.378,18.933,34.718,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_6,OPENACC,2,31.072,30.623,-88024538.378,18.933,28.082,GPU - 1 threads
AA,unrooted,JTT,tree_6,OMP_48,1,16.125,658.494,-88024538.378,18.933,14.74,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_48,7,19.043,623.488,-88024538.378,18.933,17.633,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_10,10,38.82,370.365,-88024538.378,18.933,37.527,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_10,5,37.891,343.426,-88024538.378,18.933,36.575,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_48,8,16.136,629.271,-88024538.378,18.933,14.685,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_6,OPENACC,4,30.437,30.081,-88024538.378,18.933,27.652,GPU - 1 threads
AA,unrooted,JTT,tree_6,OPENACC,7,30.899,30.537,-88024538.378,18.933,28.044,GPU - 1 threads
AA,unrooted,JTT,tree_6,OPENACC,9,30.533,30.209,-88024538.378,18.933,27.702,GPU - 1 threads
AA,unrooted,JTT,tree_6,OMP_10,2,36.402,341.34,-88024538.378,18.933,34.941,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_6,OMP_48,10,16.323,623.16,-88024538.378,18.933,15.057,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_10,8,27.998,257.807,-88685327.234,19.593,26.465,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_48,5,11.945,458.063,-88685327.234,19.593,10.762,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_7,OPENACC,1,24.057,23.694,-88685327.234,19.593,21.263,GPU - 1 threads
AA,unrooted,JTT,tree_7,OMP_10,7,28.721,259.912,-88685327.234,19.593,27.225,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_7,OPENACC,2,24.471,24.094,-88685327.234,19.593,21.611,GPU - 1 threads
AA,unrooted,JTT,tree_7,OMP_48,2,12.279,493.641,-88685327.234,19.593,10.857,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_7,OPENACC,4,24.343,23.996,-88685327.234,19.593,21.5,GPU - 1 threads
AA,unrooted,JTT,tree_7,OMP_10,6,28.029,259.127,-88685327.234,19.593,26.588,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_48,4,11.731,455.75,-88685327.234,19.593,10.482,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_10,9,27.841,257.941,-88685327.234,19.593,26.433,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_10,1,27.943,257.604,-88685327.234,19.593,26.43,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_48,3,12.96,478.429,-88685327.234,19.593,11.534,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_7,OPENACC,7,24.444,24.084,-88685327.234,19.593,21.585,GPU - 1 threads
AA,unrooted,JTT,tree_7,OPENACC,9,24.2,23.79,-88685327.234,19.593,21.347,GPU - 1 threads
AA,unrooted,JTT,tree_7,OMP_48,10,12.001,466.535,-88685327.234,19.593,10.786,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_10,2,29.353,263.023,-88685327.234,19.593,28.079,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_7,OPENACC,8,24.106,23.74,-88685327.234,19.593,21.306,GPU - 1 threads
AA,unrooted,JTT,tree_7,OPENACC,6,24.429,24.053,-88685327.234,19.593,21.56,GPU - 1 threads
AA,unrooted,JTT,tree_7,OPENACC,10,25.001,23.896,-88685327.234,19.593,21.432,GPU - 1 threads
AA,unrooted,JTT,tree_7,OMP_48,8,11.6,464.947,-88685327.234,19.593,10.152,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_7,OPENACC,5,24.306,23.958,-88685327.234,19.593,21.48,GPU - 1 threads
AA,unrooted,JTT,tree_7,OMP_10,5,28.672,260.747,-88685327.234,19.593,27.357,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_10,10,30.928,291.067,-88685327.234,19.593,29.684,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_48,7,11.392,461.574,-88685327.234,19.593,10.035,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_7,OPENACC,3,24.194,23.823,-88685327.234,19.593,21.348,GPU - 1 threads
AA,unrooted,JTT,tree_7,OMP_48,1,16.148,510.161,-88685327.234,19.593,14.746,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_10,3,27.807,257.485,-88685327.234,19.593,26.401,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_48,6,11.762,455.87,-88685327.234,19.593,10.333,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_10,4,28.569,261.589,-88685327.234,19.593,27.38,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_7,OMP_48,9,11.515,463.898,-88685327.234,19.593,10.112,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_10,9,38.489,349.97,-90800913.121,19.42,37.174,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_48,4,14.859,610.035,-90800913.121,19.42,13.462,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_10,6,38.201,348.541,-90800913.121,19.42,36.883,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_48,3,14.866,602.315,-90800913.121,19.42,13.647,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_10,1,37.675,348.414,-90800913.121,19.42,36.273,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_10,7,37.599,345.916,-90800913.121,19.42,36.384,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_48,5,15.253,623.42,-90800913.121,19.42,13.802,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_10,8,36.984,345.093,-90800913.121,19.42,35.493,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_8,OPENACC,6,30.952,30.535,-90800913.121,19.42,28.002,GPU - 1 threads
AA,unrooted,JTT,tree_8,OMP_48,2,18.687,627.183,-90800913.121,19.42,17.311,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_8,OPENACC,7,30.418,30.053,-90800913.121,19.42,27.702,GPU - 1 threads
AA,unrooted,JTT,tree_8,OMP_10,3,38.258,348.159,-90800913.121,19.42,36.919,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_48,1,14.402,586.324,-90800913.121,19.42,12.977,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_48,9,18.821,644.93,-90800913.121,19.42,17.451,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_10,4,38.093,348.744,-90800913.121,19.42,36.828,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_48,6,19.824,637.648,-90800913.121,19.42,18.086,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_10,2,38.901,351.757,-90800913.121,19.42,37.636,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_48,10,15.601,610.605,-90800913.121,19.42,14.324,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_48,7,19.366,630.131,-90800913.121,19.42,17.993,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_10,10,38.759,369.107,-90800913.121,19.42,37.502,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_10,5,37.863,348.022,-90800913.121,19.42,36.601,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_8,OMP_48,8,15.284,600.134,-90800913.121,19.42,13.993,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_48,2,11.7,473.957,-86555248.282,18.401,10.333,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_9,OPENACC,7,24.022,23.663,-86555248.282,18.401,21.179,GPU - 1 threads
AA,unrooted,JTT,tree_9,OMP_10,8,28.924,262.964,-86555248.282,18.401,27.54,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_48,5,12.088,489.305,-86555248.282,18.401,10.706,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_10,7,29.324,265.365,-86555248.282,18.401,27.798,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_10,1,28.77,261.553,-86555248.282,18.401,27.368,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_48,3,11.582,464.007,-86555248.282,18.401,10.157,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_10,6,29.147,265.867,-86555248.282,18.401,27.649,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_48,4,11.36,452.617,-86555248.282,18.401,9.886,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_10,9,28.319,262.82,-86555248.282,18.401,26.909,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_48,8,13.019,483.21,-86555248.282,18.401,11.783,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_10,5,29.063,264.408,-86555248.282,18.401,27.784,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_10,10,30.966,291.454,-86555248.282,18.401,29.659,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_48,7,12.253,460.916,-86555248.282,18.401,10.479,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_48,10,12.593,470.359,-86555248.282,18.401,11.308,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_10,2,28.332,261.851,-86555248.282,18.401,26.911,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_48,6,12.477,492.166,-86555248.282,18.401,11.099,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_10,4,28.778,261.326,-86555248.282,18.401,27.364,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_48,9,11.506,463.554,-86555248.282,18.401,10.13,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_48,1,12.615,459.265,-86555248.282,18.401,11.452,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,JTT,tree_9,OMP_10,3,28.394,261.857,-86555248.282,18.401,26.866,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,LG,tree_1,OPENACC,4,31.015,30.664,-88901422.374,19.949,28.132,GPU - 1 threads
AA,unrooted,LG,tree_1,VANILA,8,291.329,284.498,-88901422.374,19.949,288.311,AVX+FMA - 1 threads (1 CPU cores detected)
AA,unrooted,LG,tree_1,VANILA,6,284.223,277.14,-88901422.374,19.949,281.315,AVX+FMA - 1 threads (1 CPU cores detected)
AA,unrooted,LG,tree_1,OMP_48,1,14.57,583.705,-88901422.374,19.949,13.352,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,LG,tree_1,OPENACC,5,31.979,31.542,-88901422.374,19.949,28.886,GPU - 1 threads
AA,unrooted,LG,tree_1,OMP_10,3,38.37,365.734,-88901422.374,19.949,37.111,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,LG,tree_1,OMP_48,6,20.414,663.648,-88901422.374,19.949,18.994,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,LG,tree_1,OMP_10,4,39.417,376.06,-88901422.374,19.949,38.114,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,LG,tree_1,VANILA,5,286.372,279.244,-88901422.374,19.949,283.427,AVX+FMA - 1 threads (1 CPU cores detected)
AA,unrooted,LG,tree_1,OPENACC,7,30.761,30.408,-88901422.374,19.949,27.893,GPU - 1 threads
AA,unrooted,LG,tree_1,OPENACC,9,30.743,30.251,-88901422.374,19.949,27.771,GPU - 1 threads
AA,unrooted,LG,tree_1,OMP_48,9,15.165,591.63,-88901422.374,19.949,13.942,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,LG,tree_1,OPENACC,6,31.644,31.267,-88901422.374,19.949,28.671,GPU - 1 threads
AA,unrooted,LG,tree_1,OPENACC,8,30.432,30.084,-88901422.374,19.949,27.643,GPU - 1 threads
AA,unrooted,LG,tree_1,OMP_10,10,38.403,365.935,-88901422.374,19.949,37.144,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,LG,tree_1,OMP_10,2,67.275,428.673,-88901422.374,19.949,65.192,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,LG,tree_1,VANILA,3,281.718,274.894,-88901422.374,19.949,278.752,AVX+FMA - 1 threads (1 CPU cores detected)
AA,unrooted,LG,tree_1,OPENACC,1,30.905,30.57,-88901422.374,19.949,28.019,GPU - 1 threads
AA,unrooted,LG,tree_1,OPENACC,10,30.827,30.457,-88901422.374,19.949,27.935,GPU - 1 threads
AA,unrooted,LG,tree_1,OMP_48,8,14.853,603.176,-88901422.374,19.949,13.492,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,LG,tree_1,OPENACC,3,31.215,30.846,-88901422.374,19.949,28.33,GPU - 1 threads
AA,unrooted,LG,tree_1,OPENACC,2,30.629,30.247,-88901422.374,19.949,27.767,GPU - 1 threads
AA,unrooted,LG,tree_1,OMP_10,5,38.656,350.381,-88901422.374,19.949,37.327,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,LG,tree_1,OMP_48,7,15.413,626.363,-88901422.374,19.949,13.978,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,LG,tree_1,OMP_48,10,14.285,588.005,-88901422.374,19.949,12.916,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,LG,tree_1,OPENACC,3,30.746,30.382,-88901422.374,19.949,27.876,GPU - 1 threads
AA,unrooted,LG,tree_1,VANILA,1,276.523,269.771,-88901422.374,19.949,273.691,AVX+FMA - 1 threads (1 CPU cores detected)
AA,unrooted,LG,tree_1,OMP_10,6,37.493,345.833,-88901422.374,19.949,36.24,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,LG,tree_1,OPENACC,2,32.29,31.866,-88901422.374,19.949,29.171,GPU - 1 threads
AA,unrooted,LG,tree_1,OMP_48,4,16.217,577.638,-88901422.374,19.949,13.184,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,LG,tree_1,OMP_10,9,38.319,365.443,-88901422.374,19.949,37.09,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,LG,tree_1,OMP_10,1,38.61,368.619,-88901422.374,19.949,37.367,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,LG,tree_1,OMP_48,3,14.121,578.844,-88901422.374,19.949,12.678,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,LG,tree_1,VANILA,2,284.46,277.61,-88901422.374,19.949,281.471,AVX+FMA - 1 threads (1 CPU cores detected)
AA,unrooted,LG,tree_1,OPENACC,1,30.909,30.529,-88901422.374,19.949,27.989,GPU - 1 threads
AA,unrooted,LG,tree_1,OMP_10,8,36.304,333.871,-88901422.374,19.949,35.054,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,LG,tree_1,OMP_48,5,18.564,630.743,-88901422.374,19.949,17.183,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,LG,tree_1,OPENACC,9,30.551,30.206,-88901422.374,19.949,27.744,GPU - 1 threads
AA,unrooted,LG,tree_1,OPENACC,7,30.818,30.444,-88901422.374,19.949,27.939,GPU - 1 threads
AA,unrooted,LG,tree_1,OMP_10,7,38.356,365.322,-88901422.374,19.949,37.115,AVX+FMA - 10 threads (10 CPU cores detected)
