data_type,tree_type,model,tree,backend,run,filename,walltime,cputime,log_likelihood,tree_length,opt_time,opt_rounds,n_underflow,first_eval_sec,overhead
DNA,unrooted,GTR,tree_4,GPU_P5,2,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_4_1000000_iqtree.log,28.72,28.029,-68796842.673,20.6,25.609,6,0,0.341,3.110999999999997
DNA,unrooted,GTR,tree_4,GPU_P5,7,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_4_1000000_iqtree.log,28.484,28.029,-68796842.673,20.6,25.648,6,0,0.422,2.836000000000002
DNA,unrooted,GTR,tree_4,GPU_P5,8,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_4_1000000_iqtree.log,28.511,28.098,-68796842.673,20.6,25.702,6,0,0.397,2.8089999999999975
DNA,unrooted,GTR,tree_5,GPU_P5,8,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_5_1000000_iqtree.log,23.649,23.093,-68054876.562,20.138,20.7,4,0,0.396,2.9490000000000016
DNA,unrooted,GTR,tree_5,GPU_P5,7,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_5_1000000_iqtree.log,23.387,23.023,-68054876.562,20.138,20.614,4,0,0.373,2.7729999999999997
DNA,unrooted,GTR,tree_5,GPU_P5,2,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_5_1000000_iqtree.log,23.767,23.071,-68054876.562,20.138,20.619,4,0,0.342,3.1479999999999997
DNA,unrooted,GTR,tree_5,GPU_P5,5,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_5_1000000_iqtree.log,23.736,23.212,-68054876.562,20.138,20.72,4,0,0.444,3.016000000000002
DNA,unrooted,GTR,tree_5,GPU_P5,4,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_5_1000000_iqtree.log,23.715,23.12,-68054876.562,20.138,20.653,4,0,0.349,3.062000000000001
DNA,unrooted,GTR,tree_5,GPU_P5,3,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_5_1000000_iqtree.log,23.634,23.154,-68054876.562,20.138,20.669,4,0,0.35,2.965
DNA,unrooted,GTR,tree_5,GPU_P5,6,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_5_1000000_iqtree.log,23.688,23.148,-68054876.562,20.138,20.637,4,0,0.35,3.0509999999999984
DNA,unrooted,GTR,tree_5,GPU_P5,1,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_5_1000000_iqtree.log,23.516,23.052,-68054876.562,20.138,20.803,4,0,0.494,2.7129999999999974
DNA,unrooted,GTR,tree_5,GPU_P5,10,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_5_1000000_iqtree.log,23.63,23.066,-68054876.562,20.138,20.9,4,0,0.576,2.7300000000000004
DNA,unrooted,GTR,tree_5,GPU_P5,9,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_5_1000000_iqtree.log,23.23,22.895,-68054876.562,20.138,20.596,4,0,0.342,2.6340000000000003
DNA,unrooted,GTR,tree_6,GPU_P5,7,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_6_1000000_iqtree.log,26.893,26.208,-62743967.673,17.749,23.836,6,0,0.416,3.057000000000002
DNA,unrooted,GTR,tree_6,GPU_P5,8,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_6_1000000_iqtree.log,26.938,26.366,-62743967.673,17.749,23.956,6,0,0.446,2.9819999999999993
DNA,unrooted,GTR,tree_6,GPU_P5,5,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_6_1000000_iqtree.log,26.797,26.403,-62743967.673,17.749,23.872,6,0,0.408,2.9250000000000007
DNA,unrooted,GTR,tree_6,GPU_P5,2,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_6_1000000_iqtree.log,26.649,26.277,-62743967.673,17.749,23.827,6,0,0.344,2.821999999999999
DNA,unrooted,GTR,tree_6,GPU_P5,3,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_6_1000000_iqtree.log,26.96,26.409,-62743967.673,17.749,23.849,6,0,0.352,3.1110000000000007
DNA,unrooted,GTR,tree_6,GPU_P5,4,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_6_1000000_iqtree.log,26.729,26.334,-62743967.673,17.749,23.82,6,0,0.35,2.908999999999999
DNA,unrooted,GTR,tree_6,GPU_P5,9,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_6_1000000_iqtree.log,26.522,26.206,-62743967.673,17.749,23.773,6,0,0.34,2.7489999999999988
DNA,unrooted,GTR,tree_6,GPU_P5,1,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_6_1000000_iqtree.log,26.693,26.261,-62743967.673,17.749,23.948,6,0,0.471,2.745000000000001
DNA,unrooted,GTR,tree_6,GPU_P5,10,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_6_1000000_iqtree.log,26.639,26.282,-62743967.673,17.749,23.906,6,0,0.408,2.7330000000000005
DNA,unrooted,GTR,tree_6,GPU_P5,6,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_6_1000000_iqtree.log,26.631,26.298,-62743967.673,17.749,23.819,6,0,0.349,2.812000000000001
DNA,unrooted,GTR,tree_7,GPU_P5,6,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_7_1000000_iqtree.log,23.687,23.239,-67994364.745,19.714,20.754,4,0,0.348,2.933
DNA,unrooted,GTR,tree_7,GPU_P5,1,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_7_1000000_iqtree.log,23.585,23.213,-67994364.745,19.714,20.836,4,0,0.408,2.7490000000000023
DNA,unrooted,GTR,tree_7,GPU_P5,10,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_7_1000000_iqtree.log,23.587,23.206,-67994364.745,19.714,20.819,4,0,0.398,2.7680000000000007
DNA,unrooted,GTR,tree_7,GPU_P5,9,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_7_1000000_iqtree.log,23.501,23.117,-67994364.745,19.714,20.713,4,0,0.334,2.7880000000000003
DNA,unrooted,GTR,tree_7,GPU_P5,4,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_7_1000000_iqtree.log,23.625,23.272,-67994364.745,19.714,20.761,4,0,0.347,2.8640000000000008
DNA,unrooted,GTR,tree_7,GPU_P5,3,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_7_1000000_iqtree.log,24.06,23.314,-67994364.745,19.714,20.807,4,0,0.35,3.253
DNA,unrooted,GTR,tree_7,GPU_P5,2,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_7_1000000_iqtree.log,23.832,23.149,-67994364.745,19.714,20.748,4,0,0.339,3.0839999999999996
DNA,unrooted,GTR,tree_7,GPU_P5,5,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_7_1000000_iqtree.log,23.759,23.311,-67994364.745,19.714,20.793,4,0,0.388,2.966000000000001
DNA,unrooted,GTR,tree_7,GPU_P5,8,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_7_1000000_iqtree.log,23.618,23.23,-67994364.745,19.714,20.822,4,0,0.373,2.7959999999999994
DNA,unrooted,GTR,tree_7,GPU_P5,7,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_7_1000000_iqtree.log,23.594,23.166,-67994364.745,19.714,20.748,4,0,0.36,2.846
DNA,unrooted,GTR,tree_8,GPU_P5,8,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_8_1000000_iqtree.log,32.401,31.416,-67533437.34,19.722,28.987,8,0,0.374,3.414000000000005
DNA,unrooted,GTR,tree_8,GPU_P5,2,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_8_1000000_iqtree.log,31.887,31.356,-67533437.34,19.722,28.936,8,0,0.345,2.9510000000000005
DNA,unrooted,GTR,tree_8,GPU_P5,5,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_8_1000000_iqtree.log,31.855,31.464,-67533437.34,19.722,28.992,8,0,0.423,2.8629999999999995
DNA,unrooted,GTR,tree_8,GPU_P5,4,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_8_1000000_iqtree.log,31.894,31.422,-67533437.34,19.722,28.945,8,0,0.345,2.948999999999998
DNA,unrooted,GTR,tree_8,GPU_P5,3,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_8_1000000_iqtree.log,31.866,31.496,-67533437.34,19.722,28.964,8,0,0.354,2.902000000000001
DNA,unrooted,GTR,tree_8,GPU_P5,6,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_8_1000000_iqtree.log,31.832,31.401,-67533437.34,19.722,28.918,8,0,0.355,2.9140000000000015
DNA,unrooted,GTR,tree_8,GPU_P5,1,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_8_1000000_iqtree.log,31.726,31.399,-67533437.34,19.722,28.967,8,0,0.36,2.7590000000000003
DNA,unrooted,GTR,tree_8,GPU_P5,10,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_8_1000000_iqtree.log,31.828,31.412,-67533437.34,19.722,29.039,8,0,0.446,2.788999999999998
DNA,unrooted,GTR,tree_8,GPU_P5,9,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_8_1000000_iqtree.log,31.547,31.25,-67533437.34,19.722,28.856,8,0,0.335,2.690999999999999
AA,unrooted,LG,tree_1,GPU_T1,2,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_1_1000000_aa_iqtree.log,18.495,18.121,-88901422.374,19.949,15.586,1,0,0.568,2.9090000000000007
AA,unrooted,LG,tree_1,GPU_T1,1,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_1_1000000_aa_iqtree.log,18.563,18.16,-88901422.374,19.949,15.58,1,0,0.56,2.9829999999999988
AA,unrooted,LG,tree_1,GPU_T1,10,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_1_1000000_aa_iqtree.log,18.414,18.098,-88901422.374,19.949,15.594,1,0,0.554,2.820000000000002
AA,unrooted,LG,tree_1,GPU_T1,9,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_1_1000000_aa_iqtree.log,18.4,18.06,-88901422.374,19.949,15.579,1,0,0.537,2.820999999999998
AA,unrooted,LG,tree_1,GPU_T1,7,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_1_1000000_aa_iqtree.log,18.414,18.079,-88901422.374,19.949,15.597,1,0,0.548,2.817000000000002
AA,unrooted,LG,tree_1,GPU_T1,4,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_1_1000000_aa_iqtree.log,18.358,18.036,-88901422.374,19.949,15.558,1,0,0.527,2.8000000000000007
AA,unrooted,LG,tree_1,GPU_T1,5,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_1_1000000_aa_iqtree.log,18.387,18.04,-88901422.374,19.949,15.562,1,0,0.552,2.825000000000001
AA,unrooted,LG,tree_1,GPU_T1,6,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_1_1000000_aa_iqtree.log,18.35,18.013,-88901422.374,19.949,15.549,1,0,0.539,2.801000000000002
AA,unrooted,LG,tree_1,GPU_T1,8,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_1_1000000_aa_iqtree.log,18.359,18.033,-88901422.374,19.949,15.557,1,0,0.544,2.8020000000000014
AA,unrooted,LG,tree_1,GPU_T1,3,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_1_1000000_aa_iqtree.log,18.414,17.923,-88901422.374,19.949,15.546,1,0,0.545,2.868000000000002
AA,unrooted,LG,tree_10,GPU_T1,7,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_10_1000000_aa_iqtree.log,18.424,18.08,-86714228.485,19.208,15.578,1,0,0.56,2.846
AA,unrooted,LG,tree_10,GPU_T1,8,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_10_1000000_aa_iqtree.log,18.323,17.988,-86714228.485,19.208,15.535,1,0,0.553,2.7880000000000003
AA,unrooted,LG,tree_10,GPU_T1,9,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_10_1000000_aa_iqtree.log,18.321,17.984,-86714228.485,19.208,15.555,1,0,0.547,2.766000000000002
AA,unrooted,LG,tree_10,GPU_T1,6,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_10_1000000_aa_iqtree.log,18.295,17.963,-86714228.485,19.208,15.532,1,0,0.55,2.7630000000000017
AA,unrooted,LG,tree_10,GPU_T1,1,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_10_1000000_aa_iqtree.log,18.459,18.073,-86714228.485,19.208,15.547,1,0,0.563,2.911999999999999
AA,unrooted,LG,tree_10,GPU_T1,10,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_10_1000000_aa_iqtree.log,18.422,18.101,-86714228.485,19.208,15.569,1,0,0.564,2.8529999999999998
AA,unrooted,LG,tree_10,GPU_T1,2,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_10_1000000_aa_iqtree.log,18.43,18.064,-86714228.485,19.208,15.56,1,0,0.579,2.869999999999999
AA,unrooted,LG,tree_10,GPU_T1,5,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_10_1000000_aa_iqtree.log,18.414,18.075,-86714228.485,19.208,15.543,1,0,0.559,2.871000000000002
AA,unrooted,LG,tree_10,GPU_T1,3,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_10_1000000_aa_iqtree.log,18.425,18.093,-86714228.485,19.208,15.537,1,0,0.56,2.888
AA,unrooted,LG,tree_10,GPU_T1,4,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_10_1000000_aa_iqtree.log,18.344,18.019,-86714228.485,19.208,15.553,1,0,0.554,2.7910000000000004
AA,unrooted,LG,tree_2,GPU_T1,8,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_2_1000000_aa_iqtree.log,14.905,14.579,-90504713.177,20.312,12.133,1,0,0.55,2.7720000000000002
AA,unrooted,LG,tree_2,GPU_T1,6,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_2_1000000_aa_iqtree.log,14.89,14.573,-90504713.177,20.312,12.135,1,0,0.55,2.755000000000001
AA,unrooted,LG,tree_2,GPU_T1,5,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_2_1000000_aa_iqtree.log,15.007,14.667,-90504713.177,20.312,12.136,1,0,0.555,2.8710000000000004
AA,unrooted,LG,tree_2,GPU_T1,3,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_2_1000000_aa_iqtree.log,14.964,14.645,-90504713.177,20.312,12.142,1,0,0.56,2.822000000000001
AA,unrooted,LG,tree_2,GPU_T1,1,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_2_1000000_aa_iqtree.log,15.01,14.649,-90504713.177,20.312,12.138,1,0,0.557,2.872
AA,unrooted,LG,tree_2,GPU_T1,2,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_2_1000000_aa_iqtree.log,14.982,14.632,-90504713.177,20.312,12.145,1,0,0.565,2.8369999999999997
AA,unrooted,LG,tree_2,GPU_T1,4,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_2_1000000_aa_iqtree.log,14.997,14.671,-90504713.177,20.312,12.139,1,0,0.544,2.8580000000000005
AA,unrooted,LG,tree_2,GPU_T1,7,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_2_1000000_aa_iqtree.log,15.027,14.691,-90504713.177,20.312,12.151,1,0,0.559,2.8759999999999994
AA,unrooted,LG,tree_2,GPU_T1,9,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_2_1000000_aa_iqtree.log,14.966,14.615,-90504713.177,20.312,12.15,1,0,0.546,2.815999999999999
AA,unrooted,LG,tree_2,GPU_T1,10,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_2_1000000_aa_iqtree.log,14.986,14.667,-90504713.177,20.312,12.15,1,0,0.552,2.8360000000000003
AA,unrooted,LG,tree_3,GPU_T1,1,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_3_1000000_aa_iqtree.log,18.332,17.997,-87357001.171,19.421,15.445,1,0,0.531,2.8870000000000005
AA,unrooted,LG,tree_3,GPU_T1,2,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_3_1000000_aa_iqtree.log,18.264,17.911,-87357001.171,19.421,15.445,1,0,0.534,2.818999999999999
AA,unrooted,LG,tree_3,GPU_T1,4,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_3_1000000_aa_iqtree.log,18.281,17.949,-87357001.171,19.421,15.458,1,0,0.528,2.8229999999999986
AA,unrooted,LG,tree_3,GPU_T1,10,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_3_1000000_aa_iqtree.log,18.277,17.959,-87357001.171,19.421,15.469,1,0,0.529,2.8080000000000016
AA,unrooted,LG,tree_3,GPU_T1,7,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_3_1000000_aa_iqtree.log,18.305,17.877,-87357001.171,19.421,15.479,1,0,0.532,2.8260000000000005
AA,unrooted,LG,tree_3,GPU_T1,9,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_3_1000000_aa_iqtree.log,18.391,17.934,-87357001.171,19.421,15.48,1,0,0.524,2.910999999999998
AA,unrooted,LG,tree_3,GPU_T1,8,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_3_1000000_aa_iqtree.log,18.205,17.871,-87357001.171,19.421,15.442,1,0,0.527,2.762999999999998
AA,unrooted,LG,tree_3,GPU_T1,6,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_3_1000000_aa_iqtree.log,18.179,17.853,-87357001.171,19.421,15.439,1,0,0.526,2.7399999999999984
AA,unrooted,LG,tree_3,GPU_T1,5,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_3_1000000_aa_iqtree.log,18.27,17.944,-87357001.171,19.421,15.441,1,0,0.531,2.828999999999999
AA,unrooted,LG,tree_3,GPU_T1,3,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_3_1000000_aa_iqtree.log,18.299,17.926,-87357001.171,19.421,15.43,1,0,0.526,2.8689999999999998
AA,unrooted,LG,tree_4,GPU_T1,3,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_4_1000000_aa_iqtree.log,18.299,17.984,-87712627.079,20.39,15.523,1,0,0.555,2.776
AA,unrooted,LG,tree_4,GPU_T1,5,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_4_1000000_aa_iqtree.log,18.352,18.023,-87712627.079,20.39,15.523,1,0,0.548,2.8290000000000006
AA,unrooted,LG,tree_4,GPU_T1,8,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_4_1000000_aa_iqtree.log,18.68,18.019,-87712627.079,20.39,15.542,1,0,0.56,3.138
AA,unrooted,LG,tree_4,GPU_T1,6,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_4_1000000_aa_iqtree.log,18.306,17.949,-87712627.079,20.39,15.562,1,0,0.587,2.7440000000000015
AA,unrooted,LG,tree_4,GPU_T1,10,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_4_1000000_aa_iqtree.log,18.424,18.091,-87712627.079,20.39,15.547,1,0,0.548,2.876999999999999
AA,unrooted,LG,tree_4,GPU_T1,7,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_4_1000000_aa_iqtree.log,18.432,18.086,-87712627.079,20.39,15.567,1,0,0.549,2.8649999999999984
AA,unrooted,LG,tree_4,GPU_T1,9,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_4_1000000_aa_iqtree.log,18.329,18.007,-87712627.079,20.39,15.561,1,0,0.554,2.7680000000000007
AA,unrooted,LG,tree_4,GPU_T1,4,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_4_1000000_aa_iqtree.log,18.485,18.096,-87712627.079,20.39,15.596,1,0,0.592,2.8889999999999993
AA,unrooted,LG,tree_4,GPU_T1,2,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_4_1000000_aa_iqtree.log,18.262,17.901,-87712627.079,20.39,15.534,1,0,0.56,2.7279999999999998
AA,unrooted,LG,tree_4,GPU_T1,1,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_4_1000000_aa_iqtree.log,18.344,18.021,-87712627.079,20.39,15.521,1,0,0.549,2.8230000000000004
AA,unrooted,LG,tree_5,GPU_T1,7,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_5_1000000_aa_iqtree.log,18.084,17.762,-86382770.364,19.61,15.288,1,0,0.53,2.7959999999999994
AA,unrooted,LG,tree_5,GPU_T1,9,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_5_1000000_aa_iqtree.log,18.063,17.753,-86382770.364,19.61,15.277,1,0,0.521,2.7859999999999996
AA,unrooted,LG,tree_5,GPU_T1,10,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_5_1000000_aa_iqtree.log,18.143,17.812,-86382770.364,19.61,15.276,1,0,0.526,2.867000000000001
AA,unrooted,LG,tree_5,GPU_T1,4,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_5_1000000_aa_iqtree.log,18.062,17.734,-86382770.364,19.61,15.263,1,0,0.524,2.7990000000000013
AA,unrooted,LG,tree_5,GPU_T1,2,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_5_1000000_aa_iqtree.log,18.135,17.728,-86382770.364,19.61,15.258,1,0,0.533,2.8770000000000024
AA,unrooted,LG,tree_5,GPU_T1,1,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_5_1000000_aa_iqtree.log,18.13,17.776,-86382770.364,19.61,15.26,1,0,0.529,2.869999999999999
AA,unrooted,LG,tree_5,GPU_T1,3,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_5_1000000_aa_iqtree.log,18.106,17.778,-86382770.364,19.61,15.254,1,0,0.534,2.852000000000002
AA,unrooted,LG,tree_5,GPU_T1,5,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_5_1000000_aa_iqtree.log,18.046,17.724,-86382770.364,19.61,15.249,1,0,0.526,2.796999999999999
AA,unrooted,LG,tree_5,GPU_T1,8,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_5_1000000_aa_iqtree.log,18.206,17.681,-86382770.364,19.61,15.256,1,0,0.528,2.9499999999999993
AA,unrooted,LG,tree_5,GPU_T1,6,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_5_1000000_aa_iqtree.log,17.922,17.573,-86382770.364,19.61,15.246,1,0,0.522,2.676
AA,unrooted,LG,tree_6,GPU_T1,3,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_6_1000000_aa_iqtree.log,18.182,17.853,-84301496.968,18.591,15.341,1,0,0.552,2.8409999999999993
AA,unrooted,LG,tree_6,GPU_T1,6,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_6_1000000_aa_iqtree.log,18.092,17.779,-84301496.968,18.591,15.363,1,0,0.567,2.728999999999999
AA,unrooted,LG,tree_6,GPU_T1,8,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_6_1000000_aa_iqtree.log,18.095,17.756,-84301496.968,18.591,15.341,1,0,0.548,2.7539999999999996
